2665	0.0
2666	0.0
2684	0.0
2685	1.0
2686	1.0
2690	1.0
2693	1.0
2703	1.0
2704	1.0
2712	0.0
2725	1.0
2733	0.0
2764	0.0
2772	0.0
2783	1.0
2786	0.0
2794	0.0
2802	1.0
2803	0.0
2806	1.0
2812	0.0
2816	1.0
2822	1.0
2824	1.0
2826	1.0
2833	0.0
2844	0.0
2851	1.0
2863	1.0
2865	1.0
2866	1.0
2873	0.0
2886	0.0
2891	1.0
2893	0.0
2901	1.0
2902	0.0
2906	1.0
2913	1.0
2922	0.0
2940	1.0
2955	0.0
2960	0.0
2963	1.0
2974	1.0
2976	1.0
2986	1.0
2991	0.0
2995	1.0
3001	1.0
3006	0.0
3011	0.0
3015	0.0
3021	0.0
3025	1.0
3032	1.0
3036	1.0
3041	1.0
3042	1.0
3054	1.0
3070	1.0
3072	0.0
3075	0.0
3080	1.0
3085	0.0
3103	0.0
3104	0.0
3146	0.0
3152	0.0
3162	1.0
3164	1.0
3172	1.0
3195	0.0
3202	0.0
3204	1.0
3205	0.0
3230	0.0
3233	1.0
3234	1.0
3236	0.0
3240	1.0
3253	1.0
3256	1.0
3266	1.0
3271	1.0
3275	1.0
3282	1.0
3286	1.0
3304	0.0
3315	1.0
3326	0.0
3335	1.0
3336	1.0
3343	0.0
3353	1.0
3355	0.0
3356	1.0
3365	0.0
3373	1.0
3374	1.0
3376	1.0
3384	0.0
3386	1.0
3403	0.0
3413	1.0
3420	1.0
3422	1.0
3425	0.0
3430	1.0
3434	1.0
3454	1.0
3463	0.0
3465	1.0
3466	1.0
3470	0.0
3476	0.0
3485	0.0
3503	1.0
3504	1.0
3510	1.0
3514	0.0
3524	0.0
3565	1.0
3583	0.0
3585	0.0
3592	0.0
3594	0.0
3604	0.0
3616	1.0
3622	0.0
3623	1.0
3633	1.0
3661	1.0
3662	1.0
3676	0.0
3686	1.0
3691	1.0
3693	1.0
3695	1.0
3701	0.0
3712	1.0
3721	0.0
3723	1.0
3724	1.0
3733	1.0
3744	1.0
3745	0.0
3750	0.0
3753	0.0
3754	0.0
3756	1.0
3760	1.0
3783	1.0
3793	1.0
3795	0.0
3806	1.0
3816	0.0
3822	0.0
3830	0.0
3851	0.0
3855	0.0
3876	1.0
3884	0.0
3896	0.0
3901	0.0
3914	0.0
3915	0.0
3925	0.0
3930	0.0
3931	1.0
3933	1.0
3945	0.0
3954	0.0
3973	1.0
4001	1.0
4004	0.0
4010	1.0
4021	1.0
4025	0.0
4032	1.0
4043	1.0
4044	0.0
4052	1.0
4054	0.0
4055	1.0
4062	1.0
4074	0.0
4076	1.0
4093	0.0
4134	0.0
4143	0.0
4170	0.0
4173	1.0
4175	1.0
4181	0.0
4183	1.0
4191	1.0
4196	1.0
4204	1.0
4205	0.0
4210	0.0
4213	1.0
4231	0.0
4235	1.0
4240	0.0
4246	0.0
4250	1.0
4266	1.0
4276	0.0
4285	1.0
4286	1.0
4291	0.0
4294	0.0
4315	0.0
4323	1.0
4324	0.0
4334	1.0
4356	0.0
4364	0.0
4375	0.0
4381	0.0
4391	0.0
4392	0.0
4411	0.0
4423	1.0
4432	0.0
4435	1.0
4444	0.0
4473	0.0
4483	1.0
4484	0.0
4485	0.0
4491	0.0
4500	1.0
4502	1.0
4515	1.0
4525	1.0
4546	0.0
4560	0.0
4562	1.0
4575	0.0
4593	1.0
4594	0.0
4616	0.0
4635	1.0
4642	0.0
4643	1.0
4646	1.0
4653	1.0
4674	1.0
4684	1.0
4701	1.0
4703	0.0
4704	0.0
4706	1.0
4713	1.0
4714	0.0
4715	1.0
4716	0.0
4725	1.0
4726	0.0
4735	0.0
4762	1.0
4770	1.0
4773	0.0
4786	0.0
4791	0.0
4795	0.0
4802	1.0
4812	0.0
4813	0.0
4815	1.0
4832	1.0
4841	1.0
4843	1.0
4845	0.0
4870	1.0
4886	1.0
4936	1.0
4941	0.0
4950	0.0
4951	0.0
4956	1.0
4960	1.0
4963	1.0
4964	1.0
4966	1.0
4970	1.0
4971	1.0
4973	0.0
4995	1.0
5002	1.0
5021	0.0
5033	1.0
5044	1.0
5052	0.0
5056	1.0
5063	0.0
5064	0.0
5065	0.0
5085	1.0
5101	1.0
5105	0.0
5110	0.0
5123	1.0
5131	1.0
5133	0.0
5143	1.0
5145	1.0
5154	1.0
5160	1.0
5164	0.0
5170	0.0
5173	1.0
5180	1.0
5206	0.0
5213	0.0
5221	1.0
5224	1.0
5236	0.0
5245	1.0
5256	1.0
5260	0.0
5276	1.0
5296	0.0
5310	1.0
5312	1.0
5321	1.0
5326	0.0
5334	1.0
5341	1.0
5351	1.0
5354	1.0
5361	0.0
5373	0.0
5374	1.0
5384	1.0
5394	1.0
5395	1.0
5401	0.0
5403	0.0
5405	0.0
5434	0.0
5442	1.0
5444	0.0
5472	1.0
5475	1.0
5476	1.0
5491	0.0
5492	1.0
5493	0.0
5500	0.0
5502	1.0
5520	1.0
5522	1.0
5552	1.0
5556	0.0
5573	1.0
5575	0.0
5584	0.0
5594	1.0
5595	1.0
5614	1.0
5615	0.0
5622	0.0
5623	0.0
5624	1.0
5641	0.0
5651	1.0
5660	0.0
5665	0.0
5670	1.0
5672	1.0
5685	1.0
5686	0.0
5692	1.0
5696	0.0
5714	1.0
5735	1.0
5745	1.0
5774	1.0
5782	0.0
5783	1.0
5790	1.0
5793	0.0
5815	1.0
5823	0.0
5842	0.0
5863	1.0
5864	0.0
5876	1.0
5886	1.0
5912	0.0
5932	1.0
5934	0.0
5941	0.0
5944	1.0
5954	1.0
5965	1.0
5976	1.0
6000	0.0
6005	1.0
6010	0.0
6020	1.0
6023	0.0
6026	1.0
6061	1.0
6064	0.0
6074	0.0
6080	1.0
6094	1.0
6101	1.0
6105	0.0
6121	1.0
6125	0.0
6133	1.0
6142	0.0
6146	1.0
6163	1.0
6176	0.0
6214	0.0
6216	0.0
6220	0.0
6222	1.0
6230	1.0
6233	0.0
6246	1.0
6254	1.0
6262	1.0
6270	1.0
6276	0.0
6283	0.0
6303	0.0
6313	0.0
6325	1.0
6330	1.0
6336	0.0
6352	1.0
6354	1.0
6355	1.0
6364	0.0
6376	0.0
6381	1.0
6382	1.0
6384	1.0
6385	1.0
6386	0.0
6390	0.0
6391	1.0
6393	0.0
6411	0.0
6413	0.0
6443	1.0
6445	0.0
6450	0.0
6462	1.0
6463	1.0
6465	1.0
6483	1.0
6485	1.0
6495	1.0
6503	1.0
6526	0.0
6530	1.0
6531	1.0
6541	1.0
6552	0.0
6553	0.0
6554	1.0
6563	1.0
6564	1.0
6572	0.0
6590	0.0
6606	0.0
6630	1.0
6632	1.0
6636	1.0
6650	1.0
6654	1.0
6655	1.0
6656	0.0
6662	1.0
6664	1.0
6674	1.0
6682	1.0
6686	1.0
6701	1.0
6713	0.0
6724	1.0
6726	1.0
6732	0.0
6740	1.0
6761	1.0
6784	0.0
6791	0.0
6792	1.0
6801	1.0
6803	1.0
6806	1.0
6813	0.0
6836	1.0
6843	0.0
6846	1.0
6850	1.0
6851	0.0
6860	1.0
6864	1.0
6866	0.0
6890	1.0
6896	1.0
6902	1.0
6906	1.0
6925	1.0
6926	1.0
6953	1.0
6954	1.0
6956	1.0
6963	1.0
6964	0.0
6982	0.0
6986	0.0
6990	0.0
6992	0.0
6994	1.0
7002	1.0
7005	0.0
7014	1.0
7020	0.0
7022	0.0
7031	1.0
7052	1.0
7062	1.0
7063	0.0
7086	0.0
7092	0.0
7101	0.0
7103	0.0
7133	1.0
7140	1.0
7141	1.0
7142	0.0
7143	0.0
7154	1.0
7155	1.0
7156	0.0
7161	1.0
7163	0.0
7170	0.0
7175	1.0
7183	1.0
7186	0.0
7190	0.0
7191	1.0
7194	1.0
7202	1.0
7204	1.0
7206	1.0
7212	0.0
7215	0.0
7222	0.0
7232	1.0
7233	1.0
7235	1.0
7241	1.0
7246	0.0
7250	1.0
7252	1.0
7270	1.0
7281	1.0
7286	1.0
7301	1.0
7304	1.0
7305	1.0
7314	0.0
7315	1.0
7321	0.0
7326	1.0
7330	0.0
7332	0.0
7334	0.0
7341	0.0
7354	1.0
7360	1.0
7361	1.0
7362	0.0
7370	1.0
7380	0.0
7402	0.0
7411	1.0
7432	1.0
7434	1.0
7454	0.0
7492	1.0
7503	0.0
7504	0.0
7506	0.0
7523	0.0
7532	0.0
7544	1.0
7560	0.0
7566	0.0
7570	1.0
7581	0.0
7582	0.0
7592	0.0
7594	0.0
7602	1.0
7603	1.0
7610	1.0
7621	1.0
7623	1.0
7651	1.0
7655	0.0
7670	0.0
7671	1.0
7684	1.0
7692	1.0
7694	1.0
7695	1.0
7720	1.0
7724	1.0
7730	0.0
7731	0.0
7774	0.0
7781	0.0
7795	0.0
7814	1.0
7815	0.0
7823	0.0
7824	1.0
7840	1.0
7846	1.0
7852	1.0
7854	0.0
7861	1.0
7865	0.0
7873	1.0
7885	0.0
7924	1.0
7961	0.0
7963	1.0
7965	0.0
7970	1.0
7984	1.0
7991	1.0
7996	1.0
8003	1.0
8023	1.0
8035	1.0
8036	0.0
8046	1.0
8076	1.0
8090	0.0
8091	1.0
8106	1.0
8115	0.0
8116	1.0
8122	1.0
8123	1.0
8132	0.0
8133	1.0
8134	0.0
8142	1.0
8145	0.0
8152	1.0
8164	1.0
8171	1.0
8172	1.0
8175	1.0
8176	1.0
8181	1.0
8192	1.0
8194	1.0
8195	0.0
8204	1.0
8221	1.0
8223	1.0
8250	1.0
8252	1.0
8256	0.0
8265	1.0
8275	1.0
8284	0.0
8286	0.0
8292	0.0
8294	0.0
8306	0.0
8313	0.0
8330	0.0
8335	1.0
8354	0.0
8364	0.0
8372	0.0
8391	1.0
8403	1.0
8405	0.0
8411	0.0
8415	1.0
8421	1.0
8426	1.0
8441	0.0
8443	1.0
8445	1.0
8452	0.0
8453	1.0
8456	1.0
8462	0.0
8473	0.0
8483	0.0
8486	1.0
8490	1.0
8492	0.0
8510	1.0
8512	1.0
8514	1.0
8515	1.0
8523	1.0
8543	1.0
8544	1.0
8552	1.0
8553	1.0
8562	0.0
8583	1.0
8584	0.0
8590	1.0
8591	1.0
8595	1.0
8634	1.0
8640	0.0
8656	1.0
8661	1.0
8664	0.0
8666	1.0
8694	1.0
8696	1.0
8710	0.0
8713	1.0
8714	0.0
8725	1.0
8743	0.0
8744	1.0
8746	1.0
8755	1.0
8762	0.0
8766	0.0
8770	0.0
8782	0.0
8784	1.0
8796	0.0
8800	0.0
8804	1.0
8815	1.0
8822	1.0
8824	1.0
8825	0.0
8864	1.0
8865	0.0
8885	0.0
8886	1.0
8891	1.0
8913	0.0
8924	0.0
8930	1.0
8931	1.0
8943	1.0
8964	1.0
8966	1.0
8972	0.0
8973	1.0
8983	1.0
9006	0.0
9012	0.0
9016	1.0
9021	0.0
9023	0.0
9032	1.0
9034	1.0
9051	0.0
9053	1.0
9060	1.0
9066	0.0
9071	0.0
9075	1.0
9076	1.0
9084	0.0
9100	0.0
9111	1.0
9113	0.0
9115	1.0
9120	1.0
9122	0.0
9124	0.0
9125	1.0
9126	1.0
9131	0.0
9142	1.0
9144	0.0
9146	1.0
9161	1.0
9162	1.0
9171	1.0
9172	1.0
9191	0.0
9193	1.0
9201	0.0
9225	1.0
9226	0.0
9233	1.0
9243	1.0
9253	1.0
9264	0.0
9271	0.0
9275	1.0
9281	1.0
9290	0.0
9294	0.0
9315	1.0
9316	0.0
9321	1.0
9326	0.0
9350	0.0
9362	0.0
9372	1.0
9394	0.0
9395	1.0
9401	0.0
9403	0.0
9414	0.0
9415	1.0
9422	1.0
9423	1.0
9426	0.0
9433	1.0
9441	1.0
9445	1.0
9446	0.0
9451	0.0
9463	1.0
9473	1.0
9482	0.0
9485	0.0
9486	1.0
9492	1.0
9493	1.0
9500	0.0
9503	1.0
9504	1.0
9510	0.0
9515	0.0
9520	0.0
9530	1.0
9534	1.0
9544	1.0
9576	1.0
9582	1.0
9600	1.0
9606	1.0
9611	1.0
9620	0.0
9623	1.0
9634	1.0
9651	1.0
9655	1.0
9663	1.0
9665	0.0
9676	0.0
9683	1.0
9693	0.0
9700	1.0
9703	0.0
9704	1.0
9706	1.0
9724	1.0
9743	0.0
9751	0.0
9753	0.0
9760	1.0
9775	1.0
9781	1.0
9790	0.0
9792	1.0
9813	0.0
9825	0.0
9826	1.0
9830	1.0
9835	1.0
9846	1.0
9852	0.0
9860	1.0
9861	1.0
9863	1.0
9880	1.0
9884	1.0
9891	1.0
9892	0.0
9926	1.0
9932	1.0
9935	0.0
9950	1.0
9953	0.0
9956	1.0
9960	1.0
9961	0.0
9972	1.0
9981	0.0
9994	0.0
9996	1.0
10003	1.0
10011	0.0
10012	1.0
10030	1.0
10035	0.0
10044	1.0
10056	0.0
10080	1.0
10083	1.0
10085	1.0
10090	0.0
10093	1.0
10105	0.0
10116	0.0
10153	0.0
10155	0.0
10156	1.0
10176	1.0
10196	1.0
10200	1.0
10204	1.0
10216	0.0
10234	1.0
10243	1.0
10244	0.0
10265	1.0
10266	0.0
10271	1.0
10276	0.0
10294	1.0
10295	1.0
10296	0.0
10325	0.0
10330	1.0
10334	0.0
10361	0.0
10365	1.0
10372	0.0
10380	1.0
10384	1.0
10402	1.0
10406	1.0
10413	0.0
10421	0.0
10424	0.0
10425	1.0
10434	0.0
10435	0.0
10455	1.0
10474	0.0
10475	0.0
10484	1.0
10493	1.0
10511	0.0
10524	1.0
10533	1.0
10534	0.0
10542	0.0
10545	0.0
10550	0.0
10551	1.0
10604	0.0
10611	0.0
10614	1.0
10616	1.0
10624	1.0
10644	0.0
10646	0.0
10650	1.0
10654	0.0
10665	0.0
10671	1.0
10684	0.0
10692	1.0
10703	1.0
10711	1.0
10713	1.0
10731	1.0
10736	0.0
10742	0.0
10756	0.0
10762	1.0
10766	0.0
10775	0.0
10776	0.0
10784	1.0
10791	1.0
10792	1.0
10795	0.0
10796	1.0
10801	1.0
10811	1.0
10816	1.0
10825	0.0
10831	0.0
10833	1.0
10863	0.0
10871	1.0
10883	0.0
10885	0.0
10886	1.0
10893	0.0
10902	0.0
10906	0.0
10921	0.0
10926	1.0
10934	1.0
10953	1.0
10956	0.0
10960	0.0
10973	0.0
10982	1.0
10984	0.0
10991	0.0
10992	0.0
10996	0.0
11031	0.0
11034	0.0
11040	1.0
11066	0.0
11074	1.0
11076	1.0
11095	0.0
11096	1.0
11103	1.0
11113	1.0
11115	1.0
11123	0.0
11131	0.0
11133	0.0
11135	1.0
11141	1.0
11143	1.0
11150	0.0
11153	1.0
11155	1.0
11162	1.0
11191	1.0
11201	1.0
11203	1.0
11204	1.0
11205	0.0
11211	0.0
11223	0.0
11225	1.0
11231	1.0
11235	0.0
11236	0.0
11253	1.0
11254	1.0
11256	0.0
11263	1.0
11276	0.0
11281	0.0
11283	1.0
11285	1.0
11291	0.0
11292	0.0
11296	0.0
11300	1.0
11324	0.0
11326	1.0
11342	1.0
11343	0.0
11345	1.0
11354	1.0
11355	0.0
11362	1.0
11371	0.0
11372	1.0
11374	0.0
11386	0.0
11391	1.0
11404	0.0
11425	1.0
11433	0.0
11444	0.0
11446	1.0
11454	1.0
11464	0.0
11470	1.0
11472	0.0
11475	0.0
11481	0.0
11482	1.0
11484	1.0
11490	1.0
11522	0.0
11524	1.0
11536	0.0
11542	0.0
11544	1.0
11545	0.0
11550	1.0
11556	0.0
11561	1.0
11566	1.0
11583	1.0
11584	0.0
11604	1.0
11606	0.0
11613	1.0
11615	1.0
11621	1.0
11631	0.0
11635	0.0
11642	0.0
11644	0.0
11646	1.0
11652	1.0
11675	0.0
11680	0.0
11685	0.0
11686	0.0
11691	1.0
11695	0.0
11711	0.0
11713	0.0
11722	1.0
11726	1.0
11734	0.0
11746	0.0
11751	1.0
11762	0.0
11763	0.0
11781	1.0
11786	0.0
11791	1.0
11804	0.0
11810	1.0
11816	1.0
11821	0.0
11823	1.0
11830	1.0
11844	1.0
11861	0.0
11872	0.0
11876	1.0
11880	1.0
11882	0.0
11884	0.0
11890	1.0
11902	0.0
11903	1.0
11905	0.0
11910	1.0
11913	1.0
11923	0.0
11960	0.0
11971	0.0
11984	1.0
11991	1.0
12023	1.0
12031	1.0
12041	1.0
12042	1.0
12064	0.0
12072	0.0
12076	0.0
12083	1.0
12102	0.0
12111	0.0
12113	1.0
12116	0.0
12135	0.0
12170	1.0
12173	0.0
12174	0.0
12184	1.0
12190	0.0
12192	1.0
12194	0.0
12196	1.0
12204	1.0
12216	0.0
12226	0.0
12230	1.0
12232	1.0
12236	0.0
12245	0.0
12246	1.0
12266	0.0
12274	1.0
12296	1.0
12301	1.0
12302	1.0
12315	1.0
12332	1.0
12342	1.0
12343	1.0
12344	0.0
12345	1.0
12351	0.0
12360	0.0
12384	1.0
12392	0.0
12400	1.0
12402	1.0
12404	1.0
12406	0.0
12432	1.0
12435	1.0
12455	0.0
12456	1.0
12460	1.0
12461	1.0
12465	0.0
12471	1.0
12474	0.0
12480	0.0
12484	1.0
12491	1.0
12512	1.0
12514	1.0
12521	1.0
12543	0.0
12552	1.0
12566	0.0
12570	0.0
12576	1.0
12584	1.0
12602	1.0
12605	0.0
12633	1.0
12655	1.0
12661	1.0
12662	1.0
12681	0.0
12686	0.0
12693	1.0
12704	0.0
12711	1.0
12715	1.0
12721	1.0
12724	0.0
12735	1.0
12762	1.0
12770	0.0
12771	1.0
12772	1.0
12782	1.0
12791	0.0
12792	0.0
12806	1.0
12820	1.0
12826	0.0
12834	1.0
12840	1.0
12841	0.0
12851	0.0
12852	0.0
12860	0.0
12870	1.0
12875	1.0
12884	0.0
12891	1.0
12911	1.0
12916	1.0
12935	1.0
12940	1.0
12941	1.0
12944	1.0
12951	0.0
12955	1.0
12963	0.0
12970	1.0
12980	1.0
12981	1.0
12983	0.0
12984	0.0
12991	1.0
13004	1.0
13006	0.0
13014	0.0
13024	0.0
13026	1.0
13032	0.0
13034	0.0
13071	1.0
13073	1.0
13074	1.0
13080	1.0
13085	0.0
13092	1.0
13143	1.0
13150	0.0
13163	0.0
13176	1.0
13183	0.0
13184	1.0
13185	1.0
13191	0.0
13192	1.0
13205	1.0
13213	1.0
13235	0.0
13255	0.0
13256	0.0
13263	0.0
13273	0.0
13276	1.0
13281	1.0
13290	1.0
13294	1.0
13302	0.0
13305	1.0
13322	0.0
13325	0.0
13333	0.0
13342	1.0
13343	1.0
13353	0.0
13355	0.0
13362	0.0
13381	1.0
13382	0.0
13386	0.0
13390	1.0
13391	1.0
13395	1.0
13422	0.0
13424	1.0
13425	1.0
13446	0.0
13455	1.0
13461	0.0
13464	1.0
13483	1.0
13485	1.0
13486	0.0
13513	0.0
13535	0.0
13541	0.0
13550	0.0
13561	1.0
13575	0.0
13583	1.0
13584	0.0
13594	0.0
13601	0.0
13604	1.0
13606	0.0
13613	0.0
13624	0.0
13634	1.0
13636	1.0
13645	0.0
13671	0.0
13674	0.0
13675	0.0
13683	0.0
13701	1.0
13702	0.0
13706	0.0
13713	0.0
13734	1.0
13786	0.0
13800	1.0
13803	1.0
13813	1.0
13824	1.0
13844	1.0
13854	1.0
13876	1.0
13880	1.0
13881	1.0
13903	1.0
13936	0.0
13956	1.0
13960	1.0
13962	1.0
13965	1.0
13966	1.0
13971	1.0
14001	0.0
14010	1.0
14035	0.0
14050	1.0
14054	0.0
14063	0.0
14070	0.0
14075	0.0
14081	0.0
14083	0.0
14096	1.0
14100	0.0
14101	1.0
14103	0.0
14104	0.0
14113	1.0
14123	0.0
14124	1.0
14132	1.0
14171	1.0
14195	0.0
14196	1.0
14203	1.0
14205	1.0
14224	1.0
14235	1.0
14245	1.0
14251	1.0
14265	1.0
14282	1.0
